path,split,label,filename,file_size_bytes,corrupt,corrupt_reason,width,height,mode,format,grayscale_like_ratio,likely_grayscale,filename_suggests_thermal,sha256,dhash,ahash,suspicious,suspicious_reason,near_dup_cluster
train/Electrical-damage/Electrical (67).jpg,train,Electrical-damage,Electrical (67).jpg,24853,False,,474,266,RGB,JPEG,0.0047745947146346,False,False,31108ea9a488b37e75449116a124609a0e99e871a10ad948e9864d8817e43b7d,4738281044944586486,853221006377184,False,,537
train/Electrical-damage/Electrical (69).jpg,train,Electrical-damage,Electrical (69).jpg,38385,False,,334,499,RGB,JPEG,0.0015959680806383,False,False,5da669b9c137d8ab37602c802ecf253f28047bd90cc9e8ee00f36a9e7d147573,12261694691444750840,10760744202401661569,False,,533
train/Electrical-damage/Electrical (70).jpg,train,Electrical-damage,Electrical (70).jpg,27199,False,,474,266,RGB,JPEG,0.011714412613813,False,False,1cfcdbb70de44a630bd5ce98d885761caf0034a9a1d73fe4d679dbe7f6c8b8d0,6184731700647835170,18411187654393425152,False,,538
train/Electrical-damage/Electrical (72).jpg,train,Electrical-damage,Electrical (72).jpg,25382,False,,474,266,RGB,JPEG,0.0034421496779924,False,False,cc1b2a8c5cc9da2ea775f529476c983601d223c1cbbcce2778f846eaf9b8a003,10417550108804587809,217060101134946175,False,,539
train/Electrical-damage/Electrical (74).jpg,train,Electrical-damage,Electrical (74).jpg,478642,False,,3840,2592,RGB,JPEG,0.1301999158870748,False,False,6939783b9264288e2ae0ef27a31d67d0d9f9b1c27089881665ab71c20d280908,14900865814156185230,11061271175963974033,False,,540
train/Electrical-damage/Electrical (75).jpg,train,Electrical-damage,Electrical (75).jpg,31082,False,,489,367,RGB,JPEG,0.0010531242686637,False,False,274e77bf9ce204a0c9268bbb8a8d0368c33474d1f53e3821b65a14a58f6b652c,10468703192938045082,2811091691925139472,False,,513
train/Electrical-damage/Electrical (77).jpg,train,Electrical-damage,Electrical (77).jpg,119462,False,,940,627,RGB,JPEG,0.005095132901019,False,False,a60cfca73d517c435d2b6467ae4122026db69a70664a04475fe6ae9cc1526158,9088307118522380583,8074742472384655230,False,,501
train/Electrical-damage/Electrical (78).jpg,train,Electrical-damage,Electrical (78).jpg,103402,False,,1024,766,RGB,JPEG,0.0018562313149792,False,False,88f24114baf14cad6f947e73e812cd791019cf8316e5644dd096a95b4067f0cf,14621578752752896200,15704563108862284043,False,,541
train/Electrical-damage/Electrical (79).jpg,train,Electrical-damage,Electrical (79).jpg,111465,False,,1024,682,RGB,JPEG,0.0155863161165515,False,False,066043f4c38010d8e5ef6ca3293f596551159a6122cf56415b4b39e6ae939323,4123389800301275433,18406882793087836907,False,,542
train/Electrical-damage/Electrical (8).jpg,train,Electrical-damage,Electrical (8).jpg,12846,False,,318,159,RGB,JPEG,0.0001384274640088,False,False,c0b45581fb247665d92029091a0779f7c10b6aa9905e23cbc75b6e63c145d2fd,3651765562648213297,2348795396743822336,False,,536
train/Electrical-damage/Electrical (80).jpg,train,Electrical-damage,Electrical (80).jpg,111465,False,,1024,682,RGB,JPEG,0.0155863161165515,False,False,066043f4c38010d8e5ef6ca3293f596551159a6122cf56415b4b39e6ae939323,4123389800301275433,18406882793087836907,False,,542
train/Electrical-damage/Electrical (81).jpg,train,Electrical-damage,Electrical (81).jpg,226912,False,,1920,1200,RGB,JPEG,0.0164973886730083,False,False,193b1e47d367f82c03ed5ac4f14e6b953d3bd42ce08b183f1f913c1316b89d79,5136146346571002108,13893481223285752000,False,,543
train/Electrical-damage/Electrical (82).jpg,train,Electrical-damage,Electrical (82).jpg,226912,False,,1920,1200,RGB,JPEG,0.0164973886730083,False,False,193b1e47d367f82c03ed5ac4f14e6b953d3bd42ce08b183f1f913c1316b89d79,5136146346571002108,13893481223285752000,False,,543
train/Electrical-damage/Electrical (83).jpg,train,Electrical-damage,Electrical (83).jpg,24259,False,,474,226,RGB,JPEG,0.0001306847882906,False,False,7422b21020c7f1a1c555a43d9c7db69fbbe0636558e4115c33e4cb007c63e3bb,16423259118380865883,14913369926261588208,False,,58
train/Electrical-damage/Electrical (84).jpg,train,Electrical-damage,Electrical (84).jpg,24259,False,,474,226,RGB,JPEG,0.0001306847882906,False,False,7422b21020c7f1a1c555a43d9c7db69fbbe0636558e4115c33e4cb007c63e3bb,16423259118380865883,14913369926261588208,False,,58
train/Electrical-damage/Electrical (85).jpg,train,Electrical-damage,Electrical (85).jpg,14975,False,,164,300,RGB,JPEG,0.0054061744202589,False,False,6d30ac036403f6abdeff03c9347cb348feb53c3054c9b078a3489eee0b80a07c,2088765221235387560,8787036914094539137,False,,544
train/Electrical-damage/Electrical (86).jpg,train,Electrical-damage,Electrical (86).jpg,14975,False,,164,300,RGB,JPEG,0.0054061744202589,False,False,6d30ac036403f6abdeff03c9347cb348feb53c3054c9b078a3489eee0b80a07c,2088765221235387560,8787036914094539137,False,,544
train/Electrical-damage/Electrical (87).jpg,train,Electrical-damage,Electrical (87).jpg,65337,False,,334,499,RGB,JPEG,0.0039479210415791,False,False,14bf258c3d9c0d38009d73f549051ce2a3fb21ef9131ff12ba9be709022ae12e,12261694691444750840,10760603464911209089,False,,533
train/Electrical-damage/Electrical (88).jpg,train,Electrical-damage,Electrical (88).jpg,114139,False,,602,564,RGB,JPEG,0.0564489526636978,False,False,c140e80fa89fd3da5c13220d6ae98aa2d4dbdc9aadc21ca5a61733397472eb44,9405918079728791208,18428623578787283201,False,,59
train/Electrical-damage/Electrical (89).jpg,train,Electrical-damage,Electrical (89).jpg,65337,False,,334,499,RGB,JPEG,0.0039479210415791,False,False,14bf258c3d9c0d38009d73f549051ce2a3fb21ef9131ff12ba9be709022ae12e,12261694691444750840,10760603464911209089,False,,533
train/Electrical-damage/Electrical (9).jpg,train,Electrical-damage,Electrical (9).jpg,36891,False,,474,355,RGB,JPEG,0.0016639627272349,False,False,598ef680fbc173585a7ae1e265f805c55cb464382dea6f333ad2cdde9b587681,2820136288045445923,866395436155274255,False,,489
train/Electrical-damage/Electrical (90).jpg,train,Electrical-damage,Electrical (90).jpg,174204,False,,640,480,RGB,JPEG,0.0005924440596089,False,False,33535943c1711a2785a024921c5247df6d2c753f92bceeb406aefac083377a30,10849974810936972693,13093287931500556979,False,,545
train/Electrical-damage/Electrical (91).jpg,train,Electrical-damage,Electrical (91).jpg,174204,False,,640,480,RGB,JPEG,0.0005924440596089,False,False,33535943c1711a2785a024921c5247df6d2c753f92bceeb406aefac083377a30,10849974810936972693,13093287931500556979,False,,545
train/Electrical-damage/Electrical (92).jpg,train,Electrical-damage,Electrical (92).jpg,46998,False,,474,632,RGB,JPEG,0.0015655668754089,False,False,dc5da332712c148d57cca304a65a8af8b44fb2bc7ed5c4c3722777b388e932a8,3146373896012456160,9223212913949902595,False,,546
train/Electrical-damage/Electrical (93).jpg,train,Electrical-damage,Electrical (93).jpg,31082,False,,489,367,RGB,JPEG,0.0010531242686637,False,False,274e77bf9ce204a0c9268bbb8a8d0368c33474d1f53e3821b65a14a58f6b652c,10468703192938045082,2811091691925139472,False,,513
train/Electrical-damage/Electrical (94).jpg,train,Electrical-damage,Electrical (94).jpg,784765,False,,2560,1536,RGB,JPEG,0.0427654885373608,False,False,e80b8c63cd84373bbaaf9d229aa930ce1527b218c714a0505bb15184ac8e863e,8922425618467107594,17636365469592122431,False,,547
train/Electrical-damage/Electrical (95).jpg,train,Electrical-damage,Electrical (95).jpg,60331,False,,622,415,RGB,JPEG,0.0202841956828289,False,False,596982d4c6bb62082802e1fbbc5a50506808689bb818bb0ab6f7cc113599e557,4693094998204330393,506381209866536707,False,,493
train/Electrical-damage/Electrical (97).jpg,train,Electrical-damage,Electrical (97).jpg,28012,False,,448,336,RGB,JPEG,0.0012555803571428,False,False,76d8ba0eb1d238b8741b1c123e2d20cb2dac8ae64dbfa7da80b7e5d528252f5e,9542122443946823378,18435863860289142784,False,,548
train/Electrical-damage/Electrical (98).jpg,train,Electrical-damage,Electrical (98).jpg,28530,False,,482,279,RGB,JPEG,0.006350197793046,False,False,46483cbf0452f029fd8bb652812ffc63a21aaeac726be724713d9d0fc8a9228e,9223361312688100050,18446744009016606720,False,,549
train/Electrical-damage/Electrical (99).jpg,train,Electrical-damage,Electrical (99).jpg,50684,False,,474,435,RGB,JPEG,0.0088946224877783,False,False,b27377e4f9f92cac75e3a0bc6402ff6e6561399ece34735a319a1abde1e92141,1537368720433095203,18446653523000885248,False,,550
train/Physical-Damage/Physical (10).jpg,train,Physical-Damage,Physical (10).jpg,170680,False,,1000,667,RGB,JPEG,0.0014377767982704,False,False,2d835a268675d9bec8ba5aee35a3e843dce372420646c48f0f5b8b78b1b8b055,11839202125377921893,871473123145605312,False,,60
train/Physical-Damage/Physical (100).jpg,train,Physical-Damage,Physical (100).jpg,33664,False,,474,228,RGB,JPEG,0.0046635144763261,False,False,6c3d54227eb2a168d854ec8aa1a4f3864da6c15b2e941adccafae8a159a54233,7660147347609298489,4636557351424911715,False,,74
train/Physical-Damage/Physical (101).jpg,train,Physical-Damage,Physical (101).jpg,33664,False,,474,228,RGB,JPEG,0.0046635144763261,False,False,6c3d54227eb2a168d854ec8aa1a4f3864da6c15b2e941adccafae8a159a54233,7660147347609298489,4636557351424911715,False,,74
train/Physical-Damage/Physical (102).jpg,train,Physical-Damage,Physical (102).jpg,99810,False,,430,700,RGB,JPEG,0.0147674418604651,False,False,8e4a8abbd2b9c784ad16e84852fa62c82bc96f6c9bab2201475873ff400d01b0,16829828270023324212,16336979786331531049,False,,551
train/Physical-Damage/Physical (103).jpg,train,Physical-Damage,Physical (103).jpg,99810,False,,430,700,RGB,JPEG,0.0147674418604651,False,False,8e4a8abbd2b9c784ad16e84852fa62c82bc96f6c9bab2201475873ff400d01b0,16829828270023324212,16336979786331531049,False,,551
train/Physical-Damage/Physical (104).jpg,train,Physical-Damage,Physical (104).jpg,91984,False,,474,632,RGB,JPEG,0.0024768669969155,False,False,48c871417542efbb21ff65f9ee41c626ecc0d1c79dce7e7cb2f13da25ff49540,15804069340238716699,18430700002209771632,False,,552
train/Physical-Damage/Physical (105).jpg,train,Physical-Damage,Physical (105).jpg,91984,False,,474,632,RGB,JPEG,0.0024768669969155,False,False,48c871417542efbb21ff65f9ee41c626ecc0d1c79dce7e7cb2f13da25ff49540,15804069340238716699,18430700002209771632,False,,552
train/Physical-Damage/Physical (107).jpg,train,Physical-Damage,Physical (107).jpg,40289,False,,474,406,RGB,JPEG,0.0032373053979339,False,False,c69a39368f5495e96de8eef6db3f6cb4837ff3881a565cf47434c7070a7dad6e,2760597845544524499,872634519891525760,False,,553
train/Physical-Damage/Physical (108).jpg,train,Physical-Damage,Physical (108).jpg,35426,False,,474,324,RGB,JPEG,0.0005013673655423,False,False,ce9a1a624ed52e8a7176cc332cb38ac35c072072ba011d263fec5dd3628cdd00,508092256660954654,9005212301619114032,False,,62
train/Physical-Damage/Physical (109).jpg,train,Physical-Damage,Physical (109).jpg,37652,False,,300,200,RGB,JPEG,0.0095660289314045,False,False,efee92390a07028a63f4f14247194352c97bbf4e9c9756d08c3c170765c7aa86,16185023384615585671,14407313188545564430,False,,63
train/Physical-Damage/Physical (11).jpg,train,Physical-Damage,Physical (11).jpg,170680,False,,1000,667,RGB,JPEG,0.0014377767982704,False,False,2d835a268675d9bec8ba5aee35a3e843dce372420646c48f0f5b8b78b1b8b055,11839202125377921893,871473123145605312,False,,60
train/Physical-Damage/Physical (110).jpg,train,Physical-Damage,Physical (110).jpg,37652,False,,300,200,RGB,JPEG,0.0095660289314045,False,False,efee92390a07028a63f4f14247194352c97bbf4e9c9756d08c3c170765c7aa86,16185023384615585671,14407313188545564430,False,,63
train/Physical-Damage/Physical (111).jpg,train,Physical-Damage,Physical (111).jpg,230534,False,,1024,768,RGB,JPEG,0.0007654786912094,False,False,900fff29c672868c6003b603c4525ba1bc53379844de4a6f1e5fb05d51ebef3f,3128714512579053582,7368586968861507328,False,,554
train/Physical-Damage/Physical (112).jpg,train,Physical-Damage,Physical (112).jpg,93433,False,,600,600,RGB,JPEG,0.010830465301678,False,False,1c86af2ba5070f44d74701f752c6ff174f1ca0970018b9c1eb467592dd69647c,2971541401523267881,2484437209013319170,False,,555
train/Physical-Damage/Physical (113).jpg,train,Physical-Damage,Physical (113).jpg,33664,False,,474,228,RGB,JPEG,0.0046635144763261,False,False,6c3d54227eb2a168d854ec8aa1a4f3864da6c15b2e941adccafae8a159a54233,7660147347609298489,4636557351424911715,False,,74
train/Physical-Damage/Physical (114).jpg,train,Physical-Damage,Physical (114).jpg,39069,False,,474,316,RGB,JPEG,0.0114964015328535,False,False,bc2a9c890fadf23ab6fa660e9af33204d2dd1133a8dc0324758db5f16df089d6,1804877824391309034,17814970767730067664,False,,64
train/Physical-Damage/Physical (115).jpg,train,Physical-Damage,Physical (115).jpg,39069,False,,474,316,RGB,JPEG,0.0114964015328535,False,False,bc2a9c890fadf23ab6fa660e9af33204d2dd1133a8dc0324758db5f16df089d6,1804877824391309034,17814970767730067664,False,,64
train/Physical-Damage/Physical (116).jpg,train,Physical-Damage,Physical (116).jpg,40376,False,,474,279,RGB,JPEG,0.0033874980151378,False,False,bc1f55ba6e5e648b2639ad9731942ae5c2e3349fe1370b52f8e7444a828f0665,5912820157809887155,7947528758427136,False,,556
train/Physical-Damage/Physical (117).jpg,train,Physical-Damage,Physical (117).jpg,126900,False,,1280,720,RGB,JPEG,0.0030761518479697,False,False,b06fc39c1853b27e12a8d8d78816d4f6956acfc0eeca642c662533be146ca827,12453679081477870228,9259671762246182041,False,,557
train/Physical-Damage/Physical (118).jpg,train,Physical-Damage,Physical (118).jpg,40289,False,,474,406,RGB,JPEG,0.0032373053979339,False,False,c69a39368f5495e96de8eef6db3f6cb4837ff3881a565cf47434c7070a7dad6e,2760597845544524499,872634519891525760,False,,553
train/Physical-Damage/Physical (119).jpg,train,Physical-Damage,Physical (119).jpg,126900,False,,1280,720,RGB,JPEG,0.0030761518479697,False,False,b06fc39c1853b27e12a8d8d78816d4f6956acfc0eeca642c662533be146ca827,12453679081477870228,9259671762246182041,False,,557
train/Physical-Damage/Physical (12).jpg,train,Physical-Damage,Physical (12).jpg,322287,False,,406,406,RGB,JPEG,0.0066247664345167,False,False,e56942fac64ec000f40855f594c893a939786df9729f1c2c43cdf5400e64fa97,5213649475375137732,17863826935503,False,,558
train/Physical-Damage/Physical (120).jpg,train,Physical-Damage,Physical (120).jpg,126900,False,,1280,720,RGB,JPEG,0.0030761518479697,False,False,b06fc39c1853b27e12a8d8d78816d4f6956acfc0eeca642c662533be146ca827,12453679081477870228,9259671762246182041,False,,557
train/Physical-Damage/Physical (122).jpg,train,Physical-Damage,Physical (122).jpg,200254,False,,1600,900,RGB,JPEG,0.0036604039569307,False,False,1c7e3d587cc2c0a04c97da24ae9ddc528be68b94dc5d97d2f02e8b9ccfb7e861,15647420728772682118,15450997619513427724,False,,65
train/Physical-Damage/Physical (123).jpg,train,Physical-Damage,Physical (123).jpg,200254,False,,1600,900,RGB,JPEG,0.0036604039569307,False,False,1c7e3d587cc2c0a04c97da24ae9ddc528be68b94dc5d97d2f02e8b9ccfb7e861,15647420728772682118,15450997619513427724,False,,65
train/Physical-Damage/Physical (125).jpg,train,Physical-Damage,Physical (125).jpg,40245,False,,474,352,RGB,JPEG,0.0011327403926833,False,False,b131a978b3b52879e6ffaa87dc5e56711520e9b48a0c28148ac7099e226817bd,17249314929528342471,13907049158981848716,False,,559
train/Physical-Damage/Physical (126).jpg,train,Physical-Damage,Physical (126).jpg,19161,False,,302,227,RGB,JPEG,0.0049009597712885,False,False,7759978dc60b79b78edfbe13a33cdc9cdf01cecc563cb8f0d4424870d1cc9d7b,13034146461806420603,16213379206664405184,False,,560
train/Physical-Damage/Physical (127).jpg,train,Physical-Damage,Physical (127).jpg,19161,False,,302,227,RGB,JPEG,0.0049009597712885,False,False,7759978dc60b79b78edfbe13a33cdc9cdf01cecc563cb8f0d4424870d1cc9d7b,13034146461806420603,16213379206664405184,False,,560
train/Physical-Damage/Physical (129).jpg,train,Physical-Damage,Physical (129).jpg,30446,False,,474,248,RGB,JPEG,0.0016077170418006,False,False,dc4eb3ad619256cb4da192122a6540997074d7d45f61ce94bbdbb1c4a8641832,1311201784119364491,18159644013068426782,False,,561
train/Physical-Damage/Physical (13).jpg,train,Physical-Damage,Physical (13).jpg,322287,False,,406,406,RGB,JPEG,0.0066247664345167,False,False,e56942fac64ec000f40855f594c893a939786df9729f1c2c43cdf5400e64fa97,5213649475375137732,17863826935503,False,,558
train/Physical-Damage/Physical (130).jpg,train,Physical-Damage,Physical (130).jpg,143824,False,,1000,720,RGB,JPEG,0.0085943728246709,False,False,951bf052406473f41e36a94067b32e1590e9b465bb38e5a716b2b823fe33ca5f,8458158460288050233,4629771165189564791,False,,562
train/Physical-Damage/Physical (131).jpg,train,Physical-Damage,Physical (131).jpg,78761,False,,592,400,RGB,JPEG,0.0047001093736143,False,False,093fb42890550d085c434686479a88d1e8026426f67895cc786db5e2429e8a37,7551512184707516132,72341117966552527,False,,563
train/Physical-Damage/Physical (132).jpg,train,Physical-Damage,Physical (132).jpg,78761,False,,592,400,RGB,JPEG,0.0047001093736143,False,False,093fb42890550d085c434686479a88d1e8026426f67895cc786db5e2429e8a37,7551512184707516132,72341117966552527,False,,563
train/Physical-Damage/Physical (133).jpg,train,Physical-Damage,Physical (133).jpg,114164,False,,825,547,RGB,JPEG,0.009849847986598,False,False,01f207cceebec3e8057bf9af8ae376dae82be7ddbb6f07bca064c7c82084a1f7,8386668214249924156,4629771165189564523,False,,564
train/Physical-Damage/Physical (135).jpg,train,Physical-Damage,Physical (135).jpg,59640,False,,500,391,RGB,JPEG,0.0007877116975187,False,False,cfa55a1e40b2a7459e99b0a7d3fed6f9444be056a148e6935c8a23cce51a5303,4632314130807493654,18446707837070475264,False,,565
train/Physical-Damage/Physical (136).jpg,train,Physical-Damage,Physical (136).jpg,59640,False,,500,391,RGB,JPEG,0.0007877116975187,False,False,cfa55a1e40b2a7459e99b0a7d3fed6f9444be056a148e6935c8a23cce51a5303,4632314130807493654,18446707837070475264,False,,565
train/Physical-Damage/Physical (137).jpg,train,Physical-Damage,Physical (137).jpg,126900,False,,1280,720,RGB,JPEG,0.0030761518479697,False,False,b06fc39c1853b27e12a8d8d78816d4f6956acfc0eeca642c662533be146ca827,12453679081477870228,9259671762246182041,False,,557
train/Physical-Damage/Physical (138).jpg,train,Physical-Damage,Physical (138).jpg,126900,False,,1280,720,RGB,JPEG,0.0030761518479697,False,False,b06fc39c1853b27e12a8d8d78816d4f6956acfc0eeca642c662533be146ca827,12453679081477870228,9259671762246182041,False,,557
train/Physical-Damage/Physical (139).jpg,train,Physical-Damage,Physical (139).jpg,40376,False,,474,279,RGB,JPEG,0.0033874980151378,False,False,bc1f55ba6e5e648b2639ad9731942ae5c2e3349fe1370b52f8e7444a828f0665,5912820157809887155,7947528758427136,False,,556
train/Physical-Damage/Physical (14).jpg,train,Physical-Damage,Physical (14).jpg,41474,False,,300,200,RGB,JPEG,0.0017498833411105,False,False,fb796c6950c1d487934678c700faf52b4878eaaeb353fd87a7a088ca34fa95e3,9241898277396875572,4548361909691224833,False,,566
train/Physical-Damage/Physical (140).jpg,train,Physical-Damage,Physical (140).jpg,30446,False,,474,248,RGB,JPEG,0.0016077170418006,False,False,dc4eb3ad619256cb4da192122a6540997074d7d45f61ce94bbdbb1c4a8641832,1311201784119364491,18159644013068426782,False,,561
train/Physical-Damage/Physical (142).jpg,train,Physical-Damage,Physical (142).jpg,126900,False,,1280,720,RGB,JPEG,0.0030761518479697,False,False,b06fc39c1853b27e12a8d8d78816d4f6956acfc0eeca642c662533be146ca827,12453679081477870228,9259671762246182041,False,,557
train/Physical-Damage/Physical (143).jpg,train,Physical-Damage,Physical (143).jpg,916035,False,,1280,1280,RGB,JPEG,0.0033325073272436,False,False,a7118dea0f87c3dfc28178c5c4085ecf4375665377ed91d4e42bd3c22a30fd47,10054718885213274257,18392440427523016455,False,,567
train/Physical-Damage/Physical (144).jpg,train,Physical-Damage,Physical (144).jpg,200254,False,,1600,900,RGB,JPEG,0.0036604039569307,False,False,1c7e3d587cc2c0a04c97da24ae9ddc528be68b94dc5d97d2f02e8b9ccfb7e861,15647420728772682118,15450997619513427724,False,,65
train/Physical-Damage/Physical (145).jpg,train,Physical-Damage,Physical (145).jpg,71025,False,,640,480,RGB,JPEG,0.0072460465752176,False,False,47065ebe86720b2cc834e0962c206bb48eaf8095eadf003a4b9b09b2d613ace3,9187329391245384695,18228584235722113152,False,,568
train/Physical-Damage/Physical (146).jpg,train,Physical-Damage,Physical (146).jpg,229197,False,,700,525,RGB,JPEG,0.0849523809523809,False,False,cd87e9d1645e752bfe505cda42c842af46e9cbe611e762c251896852367ad55f,18012146970396251083,18446532903606157316,False,,66
train/Physical-Damage/Physical (147).jpg,train,Physical-Damage,Physical (147).jpg,32040,False,,340,327,RGB,JPEG,0.0006296039790971,False,False,5745d63c66d454ecd026ee270bd0616c9d3708d89452da9b039ef3f4b674ba24,15180378244510046553,18411843379932495619,False,,569
train/Physical-Damage/Physical (148).jpg,train,Physical-Damage,Physical (148).jpg,32040,False,,340,327,RGB,JPEG,0.0006296039790971,False,False,5745d63c66d454ecd026ee270bd0616c9d3708d89452da9b039ef3f4b674ba24,15180378244510046553,18411843379932495619,False,,569
train/Physical-Damage/Physical (149).jpg,train,Physical-Damage,Physical (149).jpg,82345,False,,565,319,RGB,JPEG,0.0104862513593288,False,False,bb5e98ed2d34b033b4b44412bc500fd145bd794d093435888a9e2b78c5915e7d,12865142680686836791,18382595264530096254,False,,67
train/Physical-Damage/Physical (15).jpg,train,Physical-Damage,Physical (15).jpg,77469,False,,768,512,RGB,JPEG,0.0013885427421938,False,False,1bb0a55262b26b9ac1346ef438adbabd6158438978da264391ee39d0a8058a7c,9223883878887393596,4548361909758333441,False,,566
train/Physical-Damage/Physical (150).jpg,train,Physical-Damage,Physical (150).jpg,82345,False,,565,319,RGB,JPEG,0.0104862513593288,False,False,bb5e98ed2d34b033b4b44412bc500fd145bd794d093435888a9e2b78c5915e7d,12865142680686836791,18382595264530096254,False,,67
train/Physical-Damage/Physical (16).jpg,train,Physical-Damage,Physical (16).jpg,77469,False,,768,512,RGB,JPEG,0.0013885427421938,False,False,1bb0a55262b26b9ac1346ef438adbabd6158438978da264391ee39d0a8058a7c,9223883878887393596,4548361909758333441,False,,566
train/Physical-Damage/Physical (17).jpg,train,Physical-Damage,Physical (17).jpg,220903,False,,849,450,RGB,JPEG,0.0228842595137323,False,False,36c38b22d4eb3f242926f2094e7f5ac6e9abe5bf767c41aaddf264e307cb7237,15115685113086827877,216223494092281416,False,,68
train/Physical-Damage/Physical (19).jpg,train,Physical-Damage,Physical (19).jpg,278582,False,,1024,768,RGB,JPEG,0.0016021647025314,False,False,09c8ec711dd3dbb465450d3f7a62712e0f2ad825c785f57ef96ff34d325fb650,2241445940980838174,17938102162438289456,False,,570
train/Physical-Damage/Physical (2).jpg,train,Physical-Damage,Physical (2).jpg,104019,False,,768,480,RGB,JPEG,0.0049180639158422,False,False,47187ebf2be44f2d793cdae4b072fbe31e87a948ebf2193dbc3a29fad4415f36,14901839298178695834,15620947241887204615,False,,571
train/Physical-Damage/Physical (20).jpg,train,Physical-Damage,Physical (20).jpg,166215,False,,1200,630,RGB,JPEG,0.0101296296296296,False,False,a51b7eb3063e4a061dc291dedc5072c9ddbfae68c34436127ab36e353eefd79b,10206719907032108188,18390510892572252288,False,,69
train/Physical-Damage/Physical (21).jpg,train,Physical-Damage,Physical (21).jpg,32040,False,,340,327,RGB,JPEG,0.0006296039790971,False,False,5745d63c66d454ecd026ee270bd0616c9d3708d89452da9b039ef3f4b674ba24,15180378244510046553,18411843379932495619,False,,569
train/Physical-Damage/Physical (22).jpg,train,Physical-Damage,Physical (22).jpg,93277,False,,720,473,RGB,JPEG,0.0087971717503905,False,False,12771595c002bfc420020ff917cbb3e3adcf566a4d063d7d3f912bde272afb8d,1016504400440655357,4609138177280704256,False,,572
train/Physical-Damage/Physical (23).jpg,train,Physical-Damage,Physical (23).jpg,322287,False,,406,406,RGB,JPEG,0.0066247664345167,False,False,e56942fac64ec000f40855f594c893a939786df9729f1c2c43cdf5400e64fa97,5213649475375137732,17863826935503,False,,558
train/Physical-Damage/Physical (24).jpg,train,Physical-Damage,Physical (24).jpg,322287,False,,406,406,RGB,JPEG,0.0066247664345167,False,False,e56942fac64ec000f40855f594c893a939786df9729f1c2c43cdf5400e64fa97,5213649475375137732,17863826935503,False,,558
train/Physical-Damage/Physical (25).jpg,train,Physical-Damage,Physical (25).jpg,727740,False,,1536,2048,RGB,JPEG,0.0030018469480851,False,False,266bee8e953bdd3fdcaef3b83b5168f95b7faf25c5f5827f6f654a4ef9c56054,17795607458842602475,18445799476150927360,False,,71
train/Physical-Damage/Physical (26).jpg,train,Physical-Damage,Physical (26).jpg,20630,False,,300,159,RGB,JPEG,0.0239178283198826,False,False,72e11f7359ccf1355e72a2ab86e7609629d00a8549a16d56fccdb1485de789a2,15115685113086827877,218475293906490952,False,,68
train/Physical-Damage/Physical (27).jpg,train,Physical-Damage,Physical (27).jpg,20630,False,,300,159,RGB,JPEG,0.0239178283198826,False,False,72e11f7359ccf1355e72a2ab86e7609629d00a8549a16d56fccdb1485de789a2,15115685113086827877,218475293906490952,False,,68
train/Physical-Damage/Physical (28).jpg,train,Physical-Damage,Physical (28).jpg,41474,False,,300,200,RGB,JPEG,0.0017498833411105,False,False,fb796c6950c1d487934678c700faf52b4878eaaeb353fd87a7a088ca34fa95e3,9241898277396875572,4548361909691224833,False,,566
train/Physical-Damage/Physical (29).jpg,train,Physical-Damage,Physical (29).jpg,41474,False,,300,200,RGB,JPEG,0.0017498833411105,False,False,fb796c6950c1d487934678c700faf52b4878eaaeb353fd87a7a088ca34fa95e3,9241898277396875572,4548361909691224833,False,,566
train/Physical-Damage/Physical (3).jpg,train,Physical-Damage,Physical (3).jpg,41474,False,,300,200,RGB,JPEG,0.0017498833411105,False,False,fb796c6950c1d487934678c700faf52b4878eaaeb353fd87a7a088ca34fa95e3,9241898277396875572,4548361909691224833,False,,566
train/Physical-Damage/Physical (30).jpg,train,Physical-Damage,Physical (30).jpg,126921,False,,780,585,RGB,JPEG,0.0085601202712238,False,False,67fbfbd0667236a0d8a80fe4cdc66d3f34121a0556272a6a9ac30085851d5c7a,9408724031186039892,18446531872260358144,False,,70
train/Physical-Damage/Physical (31).jpg,train,Physical-Damage,Physical (31).jpg,288958,False,,1000,720,RGB,JPEG,0.0123665636119699,False,False,897169f0fa2d22325bb6b0294e9e995c0186dcf47cad460faa7ad2c51d8884b9,8386100866250122297,4629771165189564791,False,,562
train/Physical-Damage/Physical (32).jpg,train,Physical-Damage,Physical (32).jpg,43413,False,,400,300,RGB,JPEG,0.0,False,False,1b3505a34392390f0a769b74d98a8fef05e6a838b7f5237131ffb22a8e616747,15188438562088008040,11464805436089377539,False,,573
train/Physical-Damage/Physical (33).jpg,train,Physical-Damage,Physical (33).jpg,10972,False,,266,190,RGB,JPEG,0.0198060941828254,False,False,aaaa54fdd331d604cd385a63a04f7509c3091fa00a34837f1f1e0bb9375bd849,536263520219792003,18446575861365997568,False,,574
train/Physical-Damage/Physical (35).jpg,train,Physical-Damage,Physical (35).jpg,11716,False,,275,183,RGB,JPEG,0.0025034770514603,False,False,fb67a4639417a1263738a05f6c810b7640407210df15f076001810efc16eff4e,1011742446713432871,18392490111403065344,False,,575
